"day","maxT","minT","meanT","heat_dd","cool_dd","total_rain_mm","total_snow_cm","total_precip_mm","snow_on_grnd_cm","dir_max_gust_deg","speed_max_gust_kmh","Year","Month"
"13","-3.9","-6.1","-5.0","23.0","0.0","0.0","1.0","1.0","","","",1907,11
"14","6.7","-12.2","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1907,11
"15","10.0","-6.1","2.0","16.0","0.0","0.0","0.0","0.0","","","",1907,11
"16","8.3","-2.2","3.1","14.9","0.0","0.0","0.0","0.0","","","",1907,11
"17","5.6","-8.3","-1.4","19.4","0.0","0.0","0.0","0.0","","","",1907,11
"18","7.2","-7.2","0.0","18.0","0.0","0.0","0.0","0.0","","","",1907,11
"19","8.9","-2.2","3.4","14.6","0.0","0.0","0.0","0.0","","","",1907,11
"20","6.7","-6.7","0.0","18.0","0.0","0.0","0.0","0.0","","","",1907,11
"21","7.8","-6.7","0.6","17.4","0.0","0.0","0.0","0.0","","","",1907,11
"22","11.1","-7.8","1.7","16.3","0.0","0.0","0.0","0.0","","","",1907,11
"23","5.0","-7.8","-1.4","19.4","0.0","0.0","0.0","0.0","","","",1907,11
"24","6.7","-8.9","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1907,11
"25","3.9","-3.9","0.0","18.0","0.0","0.0","0.0","0.0","","","",1907,11
"26","7.8","-2.8","2.5","15.5","0.0","0.0","0.0","0.0","","","",1907,11
"27","2.2","-10.0","-3.9","21.9","0.0","0.0","0.0","0.0","","","",1907,11
"28","0.0","-9.4","-4.7","22.7","0.0","0.0","0.0","0.0","","","",1907,11
"29","8.9","-3.3","2.8","15.2","0.0","0.0","0.0","0.0","","","",1907,11
"30","8.3","0.0","4.2","13.8","0.0","0.0","0.0","0.0","","","",1907,11
"01","3.3","-1.7","0.8","17.2","0.0","0.0","0.0","0.0","","","",1907,12
"02","11.1","-6.7","2.2","15.8","0.0","0.0","0.0","0.0","","","",1907,12
"03","10.0","-4.4","2.8","15.2","0.0","0.0","0.0","0.0","","","",1907,12
"04","13.9","-1.1","6.4","11.6","0.0","0.0","0.0","0.0","","","",1907,12
"05","9.4","0.0","4.7","13.3","0.0","0.0","0.0","0.0","","","",1907,12
"06","2.8","-10.0","-3.6","21.6","0.0","0.0","0.0","0.0","","","",1907,12
"07","0.6","-10.0","-4.7","22.7","0.0","0.0","0.0","0.0","","","",1907,12
"08","-5.6","-12.2","-8.9","26.9","0.0","0.0","1.5","1.5","","","",1907,12
"09","7.2","-17.8","-5.3","23.3","0.0","0.0","0.0","0.0","","","",1907,12
"10","4.4","-5.6","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1907,12
"11","5.6","-8.9","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1907,12
"12","6.7","-5.6","0.6","17.4","0.0","0.0","0.0","0.0","","","",1907,12
"13","-1.1","-9.4","-5.3","23.3","0.0","0.0","0.5","0.5","","","",1907,12
"14","-1.7","-5.0","-3.4","21.4","0.0","0.0","0.5","0.5","","","",1907,12
"15","-5.0","-11.1","-8.1","26.1","0.0","0.0","0.0","0.0","","","",1907,12
"16","-6.1","-15.0","-10.6","28.6","0.0","0.0","0.0","0.0","","","",1907,12
"17","-5.6","-17.8","-11.7","29.7","0.0","0.0","0.0","0.0","","","",1907,12
"18","-2.2","-9.4","-5.8","23.8","0.0","0.0","0.0","0.0","","","",1907,12
"19","-5.6","-12.8","-9.2","27.2","0.0","0.0","0.0","0.0","","","",1907,12
"20","2.8","-14.4","-5.8","23.8","0.0","0.0","0.0","0.0","","","",1907,12
"21","6.7","-7.2","-0.3","18.3","0.0","0.0","0.0","0.0","","","",1907,12
"22","6.7","-7.8","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1907,12
"23","1.7","-6.7","-2.5","20.5","0.0","0.0","0.0","0.0","","","",1907,12
"24","1.7","-10.6","-4.5","22.5","0.0","0.0","0.0","0.0","","","",1907,12
"25","0.6","-13.3","-6.4","24.4","0.0","0.0","0.0","0.0","","","",1907,12
"26","-5.6","-15.6","-10.6","28.6","0.0","0.0","0.0","0.0","","","",1907,12
"27","1.1","-20.0","-9.5","27.5","0.0","0.0","0.0","0.0","","","",1907,12
"28","1.1","-12.2","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1907,12
"29","-3.9","-16.1","-10.0","28.0","0.0","0.0","0.0","0.0","","","",1907,12
"30","-6.7","-18.9","-12.8","30.8","0.0","0.0","0.0","0.0","","","",1907,12
"31","-6.1","-22.2","-14.2","32.2","0.0","0.0","0.0","0.0","","","",1907,12
"01","1.7","-14.4","-6.4","24.4","0.0","0.0","0.0","0.0","","","",1908,1
"02","4.4","-11.7","-3.7","21.7","0.0","0.0","0.0","0.0","","","",1908,1
"03","1.1","-10.6","-4.8","22.8","0.0","0.0","0.0","0.0","","","",1908,1
"04","6.1","-8.9","-1.4","19.4","0.0","0.0","0.0","0.0","","","",1908,1
"05","8.9","-6.7","1.1","16.9","0.0","0.0","0.0","0.0","","","",1908,1
"06","3.3","-6.1","-1.4","19.4","0.0","0.0","0.0","0.0","","","",1908,1
"07","3.3","-8.9","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1908,1
"08","7.8","-6.7","0.6","17.4","0.0","0.0","0.0","0.0","","","",1908,1
"09","4.4","-4.4","0.0","18.0","0.0","0.0","0.0","0.0","","","",1908,1
"10","3.3","-5.0","-0.9","18.9","0.0","0.0","0.0","0.0","","","",1908,1
"11","4.4","-5.6","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1908,1
"12","1.1","-7.8","-3.4","21.4","0.0","0.0","0.0","0.0","","","",1908,1
"13","8.9","-13.3","-2.2","20.2","0.0","0.0","0.0","0.0","","","",1908,1
"14","-1.7","-7.2","-4.5","22.5","0.0","0.0","0.0","0.0","","","",1908,1
"15","4.4","-18.9","-7.3","25.3","0.0","0.0","0.0","0.0","","","",1908,1
"16","4.4","-6.7","-1.2","19.2","0.0","0.0","0.0","0.0","","","",1908,1
"17","6.7","-12.8","-3.1","21.1","0.0","0.0","0.0","0.0","","","",1908,1
"18","7.8","-8.9","-0.6","18.6","0.0","0.0","0.0","0.0","","","",1908,1
"19","7.2","-5.6","0.8","17.2","0.0","0.0","0.0","0.0","","","",1908,1
"20","5.6","-7.8","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1908,1
"21","1.1","-15.6","-7.3","25.3","0.0","0.0","0.0","0.0","","","",1908,1
"22","-0.6","-15.6","-8.1","26.1","0.0","0.0","0.0","0.0","","","",1908,1
"23","5.0","-12.2","-3.6","21.6","0.0","0.0","0.0","0.0","","","",1908,1
"24","7.8","-11.1","-1.7","19.7","0.0","0.0","0.0","0.0","","","",1908,1
"25","8.9","-2.2","3.4","14.6","0.0","0.0","0.0","0.0","","","",1908,1
"26","10.0","-6.7","1.7","16.3","0.0","0.0","0.0","0.0","","","",1908,1
"27","1.1","-8.3","-3.6","21.6","0.0","0.0","1.0","1.0","","","",1908,1
"28","-5.6","-22.2","-13.9","31.9","0.0","0.0","0.0","0.0","","","",1908,1
"29","-7.8","-15.0","-11.4","29.4","0.0","0.0","1.0","1.0","","","",1908,1
"30","-10.0","-13.9","-12.0","30.0","0.0","0.0","0.0","0.0","","","",1908,1
"31","-11.1","-21.7","-16.4","34.4","0.0","0.0","0.0","0.0","","","",1908,1
"01","-3.3","-19.4","-11.4","29.4","0.0","0.0","0.0","0.0","","","",1908,2
"02","-7.8","-16.1","-12.0","30.0","0.0","0.0","0.0","0.0","","","",1908,2
"03","-10.6","-16.7","-13.7","31.7","0.0","0.0","0.0","0.0","","","",1908,2
"04","-13.3","-16.7","-15.0","33.0","0.0","0.0","0.0","0.0","","","",1908,2
"05","-13.9","-25.6","-19.8","37.8","0.0","0.0","0.0","0.0","","","",1908,2
"06","-15.0","-19.4","-17.2","35.2","0.0","0.0","0.0","0.0","","","",1908,2
"07","-6.7","-17.8","-12.3","30.3","0.0","0.0","0.0","0.0","","","",1908,2
"08","-1.1","-17.8","-9.5","27.5","0.0","0.0","0.0","0.0","","","",1908,2
"09","2.2","-13.3","-5.6","23.6","0.0","0.0","0.0","0.0","","","",1908,2
"10","-0.6","-6.1","-3.4","21.4","0.0","0.0","1.0","1.0","","","",1908,2
"11","1.1","-16.7","-7.8","25.8","0.0","0.0","0.0","0.0","","","",1908,2
"12","2.2","-11.1","-4.5","22.5","0.0","0.0","0.0","0.0","","","",1908,2
"13","2.2","-13.9","-5.9","23.9","0.0","0.0","0.0","0.0","","","",1908,2
"14","5.6","-7.8","-1.1","19.1","0.0","0.0","0.0","0.0","","","",1908,2
"15","6.7","-6.1","0.3","17.7","0.0","0.0","0.0","0.0","","","",1908,2
"16","2.2","-7.8","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1908,2
"17","-5.0","-8.9","-7.0","25.0","0.0","0.0","0.5","0.5","","","",1908,2
"18","5.6","-19.4","-6.9","24.9","0.0","0.0","0.0","0.0","","","",1908,2
"19","1.1","-8.9","-3.9","21.9","0.0","0.0","0.0","0.0","","","",1908,2
"20","5.6","-14.4","-4.4","22.4","0.0","0.0","0.5","0.5","","","",1908,2
"21","16.7","-1.7","7.5","10.5","0.0","0.0","0.0","0.0","","","",1908,2
"22","10.6","-3.3","3.7","14.3","0.0","0.0","0.0","0.0","","","",1908,2
"23","15.6","4.4","10.0","8.0","0.0","0.0","0.0","0.0","","","",1908,2
"24","10.0","-5.6","2.2","15.8","0.0","0.0","0.0","0.0","","","",1908,2
"25","3.3","-3.9","-0.3","18.3","0.0","0.0","0.0","0.0","","","",1908,2
"26","11.7","-6.7","2.5","15.5","0.0","0.0","0.0","0.0","","","",1908,2
"27","-3.3","-4.4","-3.9","21.9","0.0","0.0","0.0","0.0","","","",1908,2
"28","-9.4","-14.4","-11.9","29.9","0.0","0.0","0.3","0.3","","","",1908,2
"29","-11.1","-15.6","-13.4","31.4","0.0","0.0","5.1","5.1","","","",1908,2
"01","-10.0","-16.7","-13.4","31.4","0.0","0.0","1.3","1.3","","","",1908,3
"02","-11.1","-21.1","-16.1","34.1","0.0","0.0","1.0","1.0","","","",1908,3
"03","-12.8","-23.3","-18.1","36.1","0.0","0.0","0.3","0.3","","","",1908,3
"04","-12.8","-20.6","-16.7","34.7","0.0","0.0","0.0","0.0","","","",1908,3
"05","-4.4","-24.4","-14.4","32.4","0.0","0.0","0.0","0.0","","","",1908,3
"06","1.7","-11.1","-4.7","22.7","0.0","0.0","0.0","0.0","","","",1908,3
"07","-5.0","-15.6","-10.3","28.3","0.0","0.0","0.5","0.5","","","",1908,3
"08","6.7","-13.3","-3.3","21.3","0.0","0.0","0.0","0.0","","","",1908,3
"09","11.1","-7.8","1.7","16.3","0.0","0.0","0.0","0.0","","","",1908,3
"10","13.3","1.1","7.2","10.8","0.0","0.0","0.0","0.0","","","",1908,3
"11","13.3","1.1","7.2","10.8","0.0","0.0","0.0","0.0","","","",1908,3
"12","6.1","-6.1","0.0","18.0","0.0","0.0","0.0","0.0","","","",1908,3
"13","-1.7","-3.3","-2.5","20.5","0.0","0.0","0.0","0.0","","","",1908,3
"14","4.4","-16.1","-5.9","23.9","0.0","0.0","0.0","0.0","","","",1908,3
"15","-6.7","-15.0","-10.9","28.9","0.0","4.6","0.0","4.6","","","",1908,3
"16","3.9","-18.9","-7.5","25.5","0.0","0.0","0.0","0.0","","","",1908,3
"17","1.1","-6.7","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1908,3
"18","3.3","-8.9","-2.8","20.8","0.0","0.0","0.0","0.0","","","",1908,3
"19","7.2","-12.2","-2.5","20.5","0.0","0.0","0.0","0.0","","","",1908,3
"20","7.2","-2.2","2.5","15.5","0.0","0.0","0.0","0.0","","","",1908,3
"21","11.7","-6.7","2.5","15.5","0.0","0.0","0.3","0.3","","","",1908,3
"22","10.6","2.2","6.4","11.6","0.0","0.0","0.0","0.0","","","",1908,3
"23","0.0","-1.7","-0.9","18.9","0.0","0.0","1.5","1.5","","","",1908,3
"24","-6.7","-10.0","-8.4","26.4","0.0","0.0","1.5","1.5","","","",1908,3
"25","-11.1","-17.8","-14.5","32.5","0.0","0.0","0.0","0.0","","","",1908,3
"26","-6.7","-20.6","-13.7","31.7","0.0","0.0","1.0","1.0","","","",1908,3
"27","-4.4","-20.0","-12.2","30.2","0.0","0.0","0.0","0.0","","","",1908,3
"28","2.2","-15.6","-6.7","24.7","0.0","0.0","0.0","0.0","","","",1908,3
"29","8.9","-4.4","2.3","15.7","0.0","0.0","0.0","0.0","","","",1908,3
"30","6.7","-13.3","-3.3","21.3","0.0","0.0","1.5","1.5","","","",1908,3
"31","-8.9","-21.1","-15.0","33.0","0.0","0.0","0.5","0.5","","","",1908,3
"01","0.0","-16.1","-8.1","26.1","0.0","0.0","0.0","0.0","","","",1908,4
"02","15.6","-5.6","5.0","13.0","0.0","0.0","0.0","0.0","","","",1908,4
"03","17.8","2.8","10.3","7.7","0.0","0.0","0.0","0.0","","","",1908,4
"04","11.7","-5.6","3.1","14.9","0.0","0.0","0.5","0.5","","","",1908,4
"05","8.3","-5.6","1.4","16.6","0.0","0.0","0.0","0.0","","","",1908,4
"06","3.9","-4.4","-0.3","18.3","0.0","0.0","0.0","0.0","","","",1908,4
"07","12.2","-9.4","1.4","16.6","0.0","0.0","0.0","0.0","","","",1908,4
"08","18.3","3.3","10.8","7.2","0.0","0.0","0.0","0.0","","","",1908,4
"09","5.0","1.1","3.1","14.9","0.0","0.0","0.0","0.0","","","",1908,4
"10","12.8","-5.6","3.6","14.4","0.0","0.0","10.2","10.2","","","",1908,4
"11","18.3","1.1","9.7","8.3","0.0","0.0","0.0","0.0","","","",1908,4
"12","20.0","0.0","10.0","8.0","0.0","0.0","0.0","0.0","","","",1908,4
"13","10.6","0.0","5.3","12.7","0.0","0.0","0.0","0.0","","","",1908,4
"14","5.6","-4.4","0.6","17.4","0.0","0.0","0.5","0.5","","","",1908,4
"15","13.3","-2.2","5.6","12.4","0.0","0.0","0.0","0.0","","","",1908,4
"16","17.8","-2.8","7.5","10.5","0.0","0.0","0.0","0.0","","","",1908,4
"17","16.7","-2.2","7.3","10.7","0.0","0.0","0.0","0.0","","","",1908,4
"18","20.6","-2.2","9.2","8.8","0.0","0.0","0.0","0.0","","","",1908,4
"19","23.3","-0.6","11.4","6.6","0.0","0.0","0.0","0.0","","","",1908,4
"20","22.2","5.0","13.6","4.4","0.0","0.0","0.0","0.0","","","",1908,4
"21","14.4","2.8","8.6","9.4","0.0","0.0","0.0","0.0","","","",1908,4
"22","21.1","-1.1","10.0","8.0","0.0","0.0","0.0","0.0","","","",1908,4
"23","16.7","5.6","11.2","6.8","0.0","0.3","0.0","0.3","","","",1908,4
"24","14.4","-1.1","6.7","11.3","0.0","1.5","0.0","1.5","","","",1908,4
"25","11.1","1.1","6.1","11.9","0.0","3.0","0.0","3.0","","","",1908,4
"26","13.3","-3.3","5.0","13.0","0.0","0.0","0.0","0.0","","","",1908,4
"27","1.7","-3.9","-1.1","19.1","0.0","0.0","4.6","4.6","","","",1908,4
"28","10.0","-1.1","4.5","13.5","0.0","0.0","0.5","0.5","","","",1908,4
"29","10.6","0.0","5.3","12.7","0.0","1.0","0.0","1.0","","","",1908,4
"30","14.4","-4.4","5.0","13.0","0.0","0.0","0.0","0.0","","","",1908,4
"01","18.3","-3.9","7.2","10.8","0.0","0.0","0.0","0.0","","","",1908,5
"02","12.2","1.7","7.0","11.0","0.0","0.0","0.0","0.0","","","",1908,5
"03","12.2","3.9","8.1","9.9","0.0","0.0","0.0","0.0","","","",1908,5
"04","20.0","-1.1","9.5","8.5","0.0","0.0","0.0","0.0","","","",1908,5
"05","22.2","5.6","13.9","4.1","0.0","0.0","0.0","0.0","","","",1908,5
"06","25.0","3.3","14.2","3.8","0.0","0.0","0.0","0.0","","","",1908,5
"07","27.8","2.2","15.0","3.0","0.0","8.6","0.0","8.6","","","",1908,5
"08","10.0","6.7","8.4","9.6","0.0","12.7","0.0","12.7","","","",1908,5
"09","10.0","3.9","7.0","11.0","0.0","1.8","0.0","1.8","","","",1908,5
"10","15.6","5.0","10.3","7.7","0.0","0.5","0.0","0.5","","","",1908,5
"11","15.6","5.6","10.6","7.4","0.0","0.8","0.0","0.8","","","",1908,5
"12","13.3","4.4","8.9","9.1","0.0","5.3","0.0","5.3","","","",1908,5
"13","9.4","4.4","6.9","11.1","0.0","4.1","0.0","4.1","","","",1908,5
"14","12.2","3.3","7.8","10.2","0.0","1.8","0.0","1.8","","","",1908,5
"15","14.4","2.2","8.3","9.7","0.0","3.6","0.0","3.6","","","",1908,5
"16","12.2","5.6","8.9","9.1","0.0","10.2","0.0","10.2","","","",1908,5
"17","15.6","3.3","9.5","8.5","0.0","4.1","0.0","4.1","","","",1908,5
"18","15.6","1.1","8.4","9.6","0.0","0.0","0.0","0.0","","","",1908,5
"19","8.3","5.0","6.7","11.3","0.0","19.8","0.0","19.8","","","",1908,5
"20","13.3","3.3","8.3","9.7","0.0","0.5","0.0","0.5","","","",1908,5
"21","17.8","1.1","9.5","8.5","0.0","0.0","0.0","0.0","","","",1908,5
"22","17.8","5.6","11.7","6.3","0.0","0.0","0.0","0.0","","","",1908,5
"23","22.2","2.8","12.5","5.5","0.0","0.0","0.0","0.0","","","",1908,5
"24","22.2","4.4","13.3","4.7","0.0","0.0","0.0","0.0","","","",1908,5
"25","17.2","6.7","12.0","6.0","0.0","LegendTT","0.0","LegendTT","","","",1908,5
"26","10.6","3.3","7.0","11.0","0.0","15.2","0.0","15.2","","","",1908,5
"27","12.8","4.4","8.6","9.4","0.0","8.4","0.0","8.4","","","",1908,5
"28","20.0","0.6","10.3","7.7","0.0","0.0","0.0","0.0","","","",1908,5
"29","21.1","5.6","13.4","4.6","0.0","0.3","0.0","0.3","","","",1908,5
"30","16.7","5.6","11.2","6.8","0.0","9.1","0.0","9.1","","","",1908,5
"31","15.6","5.0","10.3","7.7","0.0","1.5","0.0","1.5","","","",1908,5
"01","12.2","8.9","10.6","7.4","0.0","47.8","0.0","47.8","","","",1908,6
"02","15.6","5.6","10.6","7.4","0.0","11.4","0.0","11.4","","","",1908,6
"03","15.6","8.9","12.3","5.7","0.0","2.8","0.0","2.8","","","",1908,6
"04","13.9","8.9","11.4","6.6","0.0","13.0","0.0","13.0","","","",1908,6
"05","13.3","9.4","11.4","6.6","0.0","8.9","0.0","8.9","","","",1908,6
"06","13.9","8.9","11.4","6.6","0.0","13.7","0.0","13.7","","","",1908,6
"07","17.8","8.9","13.4","4.6","0.0","1.0","0.0","1.0","","","",1908,6
"08","22.2","4.4","13.3","4.7","0.0","0.0","0.0","0.0","","","",1908,6
"09","25.6","6.7","16.2","1.8","0.0","1.8","0.0","1.8","","","",1908,6
"10","21.7","6.7","14.2","3.8","0.0","0.5","0.0","0.5","","","",1908,6
"11","16.1","10.0","13.1","4.9","0.0","6.6","0.0","6.6","","","",1908,6
"12","16.1","4.4","10.3","7.7","0.0","0.0","0.0","0.0","","","",1908,6
"13","20.0","4.4","12.2","5.8","0.0","4.3","0.0","4.3","","","",1908,6
"14","22.2","4.4","13.3","4.7","0.0","10.9","0.0","10.9","","","",1908,6
"15","26.1","8.9","17.5","0.5","0.0","10.2","0.0","10.2","","","",1908,6
"16","22.2","8.3","15.3","2.7","0.0","0.0","0.0","0.0","","","",1908,6
"17","22.2","6.7","14.5","3.5","0.0","0.0","0.0","0.0","","","",1908,6
"18","17.8","5.6","11.7","6.3","0.0","3.8","0.0","3.8","","","",1908,6
"19","17.8","7.8","12.8","5.2","0.0","2.5","0.0","2.5","","","",1908,6
"20","13.9","7.8","10.9","7.1","0.0","6.6","0.0","6.6","","","",1908,6
"21","12.2","3.3","7.8","10.2","0.0","2.5","0.0","2.5","","","",1908,6
"22","18.3","2.2","10.3","7.7","0.0","6.1","0.0","6.1","","","",1908,6
"23","21.1","4.4","12.8","5.2","0.0","0.0","0.0","0.0","","","",1908,6
"24","26.1","6.1","16.1","1.9","0.0","0.0","0.0","0.0","","","",1908,6
"25","27.8","8.9","18.4","0.0","0.4","0.0","0.0","0.0","","","",1908,6
"26","27.2","9.4","18.3","0.0","0.3","24.6","0.0","24.6","","","",1908,6
"27","10.0","3.9","7.0","11.0","0.0","1.8","0.0","1.8","","","",1908,6
"28","19.4","4.4","11.9","6.1","0.0","0.0","0.0","0.0","","","",1908,6
"29","20.0","7.8","13.9","4.1","0.0","0.8","0.0","0.8","","","",1908,6
"30","20.0","8.9","14.5","3.5","0.0","2.8","0.0","2.8","","","",1908,6
"01","26.7","6.7","16.7","1.3","0.0","0.0","0.0","0.0","","","",1908,7
"02","27.8","9.4","18.6","0.0","0.6","0.0","0.0","0.0","","","",1908,7
"03","26.7","12.8","19.8","0.0","1.8","1.0","0.0","1.0","","","",1908,7
"04","21.1","8.3","14.7","3.3","0.0","1.8","0.0","1.8","","","",1908,7
"05","17.2","6.7","12.0","6.0","0.0","0.0","0.0","0.0","","","",1908,7
"06","25.6","3.9","14.8","3.2","0.0","0.0","0.0","0.0","","","",1908,7
"07","29.4","8.3","18.9","0.0","0.9","0.0","0.0","0.0","","","",1908,7
"08","31.7","8.9","20.3","0.0","2.3","0.0","0.0","0.0","","","",1908,7
"09","28.9","12.2","20.6","0.0","2.6","0.0","0.0","0.0","","","",1908,7
"10","28.9","10.0","19.5","0.0","1.5","0.0","0.0","0.0","","","",1908,7
"11","23.3","10.0","16.7","1.3","0.0","0.0","0.0","0.0","","","",1908,7
"12","22.2","10.0","16.1","1.9","0.0","0.0","0.0","0.0","","","",1908,7
"13","18.9","12.2","15.6","2.4","0.0","0.0","0.0","0.0","","","",1908,7
"14","20.0","12.8","16.4","1.6","0.0","2.3","0.0","2.3","","","",1908,7
"15","25.6","12.2","18.9","0.0","0.9","0.0","0.0","0.0","","","",1908,7
"16","20.0","14.4","17.2","0.8","0.0","25.4","0.0","25.4","","","",1908,7
"17","23.9","10.6","17.3","0.7","0.0","0.0","0.0","0.0","","","",1908,7
"18","26.7","10.0","18.4","0.0","0.4","1.5","0.0","1.5","","","",1908,7
"19","25.0","12.8","18.9","0.0","0.9","0.0","0.0","0.0","","","",1908,7
"20","27.2","11.1","19.2","0.0","1.2","0.0","0.0","0.0","","","",1908,7
"21","28.9","11.1","20.0","0.0","2.0","0.0","0.0","0.0","","","",1908,7
"22","28.9","12.8","20.9","0.0","2.9","0.0","0.0","0.0","","","",1908,7
"23","30.0","11.1","20.6","0.0","2.6","0.0","0.0","0.0","","","",1908,7
"24","28.9","11.1","20.0","0.0","2.0","0.0","0.0","0.0","","","",1908,7
"25","28.9","14.4","21.7","0.0","3.7","0.0","0.0","0.0","","","",1908,7
"26","21.1","4.4","12.8","5.2","0.0","9.1","0.0","9.1","","","",1908,7
"27","24.4","4.4","14.4","3.6","0.0","0.0","0.0","0.0","","","",1908,7
"28","17.8","8.9","13.4","4.6","0.0","2.8","0.0","2.8","","","",1908,7
"29","22.2","5.0","13.6","4.4","0.0","0.0","0.0","0.0","","","",1908,7
"30","28.9","5.6","17.3","0.7","0.0","0.0","0.0","0.0","","","",1908,7
"31","26.7","7.2","17.0","1.0","0.0","0.0","0.0","0.0","","","",1908,7
"01","22.2","8.9","15.6","2.4","0.0","LegendTT","0.0","LegendTT","","","",1908,8
"02","23.3","5.6","14.5","3.5","0.0","3.6","0.0","3.6","","","",1908,8
"03","21.1","5.0","13.1","4.9","0.0","0.0","0.0","0.0","","","",1908,8
"04","26.7","6.7","16.7","1.3","0.0","0.0","0.0","0.0","","","",1908,8
"05","26.7","8.9","17.8","0.2","0.0","0.0","0.0","0.0","","","",1908,8
"06","24.4","12.2","18.3","0.0","0.3","0.0","0.0","0.0","","","",1908,8
"07","23.3","10.0","16.7","1.3","0.0","1.5","0.0","1.5","","","",1908,8
"08","26.7","7.8","17.3","0.7","0.0","0.0","0.0","0.0","","","",1908,8
"09","26.7","10.0","18.4","0.0","0.4","0.0","0.0","0.0","","","",1908,8
"10","20.0","12.2","16.1","1.9","0.0","0.0","0.0","0.0","","","",1908,8
"11","15.6","9.4","12.5","5.5","0.0","12.7","0.0","12.7","","","",1908,8
"12","17.8","8.3","13.1","4.9","0.0","0.5","0.0","0.5","","","",1908,8
"13","20.0","3.9","12.0","6.0","0.0","0.0","0.0","0.0","","","",1908,8
"14","20.6","3.3","12.0","6.0","0.0","0.0","0.0","0.0","","","",1908,8
"15","22.2","5.0","13.6","4.4","0.0","0.0","0.0","0.0","","","",1908,8
"16","20.6","9.4","15.0","3.0","0.0","3.8","0.0","3.8","","","",1908,8
"17","25.0","5.6","15.3","2.7","0.0","0.0","0.0","0.0","","","",1908,8
"18","23.3","7.8","15.6","2.4","0.0","0.0","0.0","0.0","","","",1908,8
"19","28.9","7.8","18.4","0.0","0.4","0.0","0.0","0.0","","","",1908,8
"20","20.0","11.7","15.9","2.1","0.0","0.0","0.0","0.0","","","",1908,8
"21","16.7","6.1","11.4","6.6","0.0","0.0","0.0","0.0","","","",1908,8
"22","23.9","2.8","13.4","4.6","0.0","0.0","0.0","0.0","","","",1908,8
"23","23.3","5.6","14.5","3.5","0.0","0.0","0.0","0.0","","","",1908,8
"24","22.2","8.9","15.6","2.4","0.0","4.6","0.0","4.6","","","",1908,8
"25","16.7","4.4","10.6","7.4","0.0","0.0","0.0","0.0","","","",1908,8
"26","17.8","5.0","11.4","6.6","0.0","0.0","0.0","0.0","","","",1908,8
"27","20.6","1.1","10.9","7.1","0.0","0.0","0.0","0.0","","","",1908,8
"28","19.4","6.7","13.1","4.9","0.0","0.0","0.0","0.0","","","",1908,8
"29","17.2","6.7","12.0","6.0","0.0","2.3","0.0","2.3","","","",1908,8
"30","12.8","6.1","9.5","8.5","0.0","9.7","0.0","9.7","","","",1908,8
"31","21.1","5.6","13.4","4.6","0.0","0.0","0.0","0.0","","","",1908,8
"01","22.8","3.9","13.4","4.6","0.0","0.0","0.0","0.0","","","",1908,9
"02","24.4","6.1","15.3","2.7","0.0","0.0","0.0","0.0","","","",1908,9
"03","21.7","5.0","13.4","4.6","0.0","0.0","0.0","0.0","","","",1908,9
"04","25.6","11.7","18.7","0.0","0.7","0.0","0.0","0.0","","","",1908,9
"05","23.3","5.0","14.2","3.8","0.0","0.0","0.0","0.0","","","",1908,9
"06","28.9","5.0","17.0","1.0","0.0","0.0","0.0","0.0","","","",1908,9
"07","25.0","12.8","18.9","0.0","0.9","0.0","0.0","0.0","","","",1908,9
"08","13.3","7.8","10.6","7.4","0.0","0.0","0.0","0.0","","","",1908,9
"09","18.9","0.0","9.5","8.5","0.0","0.0","0.0","0.0","","","",1908,9
"10","26.7","3.3","15.0","3.0","0.0","0.0","0.0","0.0","","","",1908,9
"11","25.0","5.6","15.3","2.7","0.0","0.0","0.0","0.0","","","",1908,9
"12","27.8","5.6","16.7","1.3","0.0","0.0","0.0","0.0","","","",1908,9
